FDID,INC #,EXP,Date,Time,District,INC Type,INC DESCREP,Address,City ,State,ZIP,Lat,Long
77010,15-0002308,0,12/24/2015,10:17:16,G37,320,"Emergency medical service, other","8021 NW 142ND ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002302,0,12/23/2015,17:32:37,G37,322,Motor vehicle accident with injuries,100-B SE GATEWAY DR,GRIMES,IA,50111,0,0
77010,15-0002304,0,12/23/2015,23:27:02,G37,321,"EMS call, excluding vehicle accident with injury","7351 NW 100TH ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002296,0,12/21/2015,12:58:30,G37,321,"EMS call, excluding vehicle accident with injury",100 NW 8TH ST /A,GRIMES,IA,50111,0,0
77010,15-0002299,0,12/21/2015,14:16:48,G37,611,Dispatched & cancelled en route,"10510 ESSEX DR /7/JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.670016,-93.76237
77010,15-0002292,0,12/21/2015,1:43:08,G37,733,Smoke detector activation due to malfunction,1951 N JAMES ST /201,GRIMES,IA,50111,41.70371,-93.793954
77010,15-0002297,0,12/21/2015,13:58:24,G37,321,"EMS call, excluding vehicle accident with injury",200 SW BROOKSIDE DR,GRIMES,IA,50111,41.686256,-93.805938
77010,15-0002293,0,12/21/2015,0:17:07,G37,571,"Cover assignment, standby, moveup","9508 WHITE OAK LN /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002289,0,12/20/2015,22:53:36,G40,321,"EMS call, excluding vehicle accident with injury",1120 SE 11TH ST /3105,GRIMES,IA,50111,41.679194,-93.782262
77010,15-0002286,0,12/20/2015,6:20:38,G37,321,"EMS call, excluding vehicle accident with injury",200 SW BROOKSIDE DR /222,GRIMES,IA,50111,41.686256,-93.805938
77010,15-0002284,0,12/20/2015,0:14:58,G37,320,"Emergency medical service, other",201 SE MAIN ST,GRIMES,IA,50111,0,0
77010,15-0002288,0,12/20/2015,18:57:10,G37,321,"EMS call, excluding vehicle accident with injury",807 SE CROSSINGS LN,GRIMES,IA,50111,0,0
77010,15-0002285,0,12/20/2015,1:47:19,G37,600,"Good intent call, Other",9100-B NW 114TH ST,Grimes,IA,50111,0,0
77010,15-0002283,0,12/19/2015,14:09:33,G37,321,"EMS call, excluding vehicle accident with injury",317 SE JACOB ST /5S,GRIMES,IA,50111,0,0
77010,15-0002276,0,12/18/2015,7:59:25,G37,463,"Vehicle accident, general cleanup",209 SW KENNYBROOK DR,GRIMES,IA,50111,0,0
77010,15-0002275,0,12/18/2015,4:52:06,G40,321,"EMS call, excluding vehicle accident with injury",2500 SE 37TH ST /S7,GRIMES,IA,50111,0,0
77010,15-0002274,0,12/18/2015,4:32:58,G40,321,"EMS call, excluding vehicle accident with injury",2908 SE KEYSTONE DR,GRIMES,IA,50111,0,0
77010,15-0002277,0,12/18/2015,8:06:10,G37,622,No Incident found on arrival at dispatch address,301 NW 13TH ST,GRIMES,IA,50111,0,0
77010,15-0002280,0,12/18/2015,17:08:14,G37,321,"EMS call, excluding vehicle accident with injury",317 SE JACOB ST /5A,GRIMES,IA,50111,0,0
77010,15-0002263,0,12/17/2015,9:42:28,G37,900,"Special type of incident, Other","NW 119TH CT & HWY 141 HWY /JOHNSTON, IA",JOHNSTON,IA,50131,0,0
77010,15-0002267,0,12/17/2015,10:38:27,G37,311,"Medical assist, assist EMS crew",101 SE DESTINATION DR,GRIMES,IA,50111,41.687786,-93.768379
77010,15-0002264,0,12/17/2015,9:48:29,G37,320,"Emergency medical service, other",155 SW MAPLEWOOD DR /11,GRIMES,IA,50111,0,0
77010,15-0002271,0,12/17/2015,15:23:04,G37,321,"EMS call, excluding vehicle accident with injury",200 SW BROOKSIDE DR /213 GRIM,GRIMES,IA,50111,41.686256,-93.805938
77010,15-0002270,0,12/17/2015,11:54:14,G37,600,"Good intent call, Other","6406 THERESA DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002256,0,12/16/2015,9:58:32,G40,733,Smoke detector activation due to malfunction,3405 SE CROSSROADS DR /G,GRIMES,IA,50111,0,0
77010,15-0002257,0,12/16/2015,10:36:23,G37,321,"EMS call, excluding vehicle accident with injury",400 NW 27TH ST,GRIMES,IA,50111,41.709404,-93.798253
77010,15-0002259,0,12/16/2015,17:58:33,G37,111,Building fire,"403 11TH ST /Dallas Center, IA 50063",Dallas Center,IA,50063,0,0
77010,15-0002357,0,12/16/2015,21:08:15,G37,611,Dispatched & cancelled en route,"6190 NW 59TH CT /223/JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.672693,-93.699445
77010,15-0002251,0,12/15/2015,11:03:49,G37,321,"EMS call, excluding vehicle accident with injury",200 SW BROOKSIDE DR,GRIMES,IA,50111,41.686256,-93.805938
77010,15-0002244,0,12/14/2015,8:01:19,G37,321,"EMS call, excluding vehicle accident with injury",200 SW BROOKSIDE DR /237,GRIMES,IA,50111,41.686256,-93.805938
77010,15-0002246,0,12/14/2015,10:55:30,G37,611,Dispatched & cancelled en route,"6501 NW 62ND AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.674087,-93.706055
77010,15-0002249,0,12/14/2015,18:51:36,J40,311,"Medical assist, assist EMS crew","7009 NW 95TH CT /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002241,0,12/13/2015,3:44:42,G37,321,"EMS call, excluding vehicle accident with injury",205 NE 25TH CT,GRIMES,IA,50111,0,0
77010,15-0002237,0,12/12/2015,12:25:07,G37,611,Dispatched & cancelled en route,"5555 NW 55TH AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.660716,-93.694373
77010,15-0002217,0,12/11/2015,2:37:26,G40,321,"EMS call, excluding vehicle accident with injury",1120 SE 11TH ST /3105,GRIMES,IA,50111,41.679194,-93.782262
77010,15-0002231,0,12/11/2015,20:15:55,G40,321,"EMS call, excluding vehicle accident with injury",1300 SE GATEWAY DR /103,GRIMES,IA,50111,41.67747,-93.778567
77010,15-0002227,0,12/11/2015,12:27:45,G40,300,"Rescue, EMS incident, other",1800-B SE GRIMES BLVD,GRIMES,IA,50111,0,0
77010,15-0002220,0,12/11/2015,3:37:49,G37,611,Dispatched & cancelled en route,"4750 NW LOVINGTON DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002225,0,12/11/2015,11:47:43,G37,320,"Emergency medical service, other","5550 JOHNSTON DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.657582,-93.692778
77010,15-0002226,0,12/11/2015,11:54:44,G37,321,"EMS call, excluding vehicle accident with injury","5731 GREENDALE RD /100/JOHNSTON, IA 5013",JOHNSTON,IA,50131,41.664294,-93.699278
77010,15-0002229,0,12/11/2015,12:59:03,G37,611,Dispatched & cancelled en route,"7200 NW 62ND AVE /Building #36/JOHNSTON,",JOHNSTON,IA,50131,41.672099,-93.719658
77010,15-0002213,0,12/10/2015,8:48:49,G37,600,"Good intent call, Other",3305 SE GLEN STONE /262,Grimes,IA,50111,0,0
77010,15-0002214,0,12/10/2015,13:57:27,G37,321,"EMS call, excluding vehicle accident with injury",653 SE DOVETAIL RD,GRIMES,IA,50111,0,0
77010,15-0002210,0,12/9/2015,10:03:31,J40,600,"Good intent call, Other","8709 STONEPOINTE LN /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002202,0,12/8/2015,11:48:07,G37,311,"Medical assist, assist EMS crew",204 W 1ST ST,GRIMES,IA,50111,0,0
77010,15-0002203,0,12/8/2015,14:09:36,G40,744,"Detector activation, no fire - unintentional",2500 SE 37TH ST,GRIMES,IA,50111,0,0
77010,15-0002204,0,12/8/2015,14:11:12,G37,321,"EMS call, excluding vehicle accident with injury",313 SE EWING ST,GRIMES,IA,50111,0,0
77010,15-0002192,0,12/7/2015,2:47:16,G40,321,"EMS call, excluding vehicle accident with injury",3801 S JAMES ST /480,GRIMES,IA,50111,0,0
77010,15-0002199,0,12/7/2015,17:08:41,G37,321,"EMS call, excluding vehicle accident with injury",607 SE EWING ST,GRIMES,IA,50111,0,0
77010,15-0002197,0,12/7/2015,14:55:37,J40,611,Dispatched & cancelled en route,"6209 NW 94TH ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002198,0,12/7/2015,15:35:35,G37,611,Dispatched & cancelled en route,"6221 MERLE HAY RD /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002190,0,12/6/2015,11:30:01,G37,321,"EMS call, excluding vehicle accident with injury",101 NW 8TH ST /302,GRIMES,IA,50111,41.694551,-93.794614
77010,15-0002188,0,12/6/2015,10:39:49,G37,321,"EMS call, excluding vehicle accident with injury",200 SW BROOKSIDE DR /R5 GRIM,GRIMES,IA,50111,41.686256,-93.805938
77010,15-0002189,0,12/6/2015,11:11:55,G37,631,Authorized controlled burning,31827 HWY 44,Grimes,IA,50111,0,0
77010,15-0002186,0,12/6/2015,0:17:24,G37,321,"EMS call, excluding vehicle accident with injury",901 NE HARVEY ST,GRIMES,IA,50111,0,0
77010,15-0002182,0,12/5/2015,14:57:47,G37,321,"EMS call, excluding vehicle accident with injury",101 NW 8TH ST /308,GRIMES,IA,50111,41.694551,-93.794614
77010,15-0002176,0,12/5/2015,1:09:22,G37,321,"EMS call, excluding vehicle accident with injury",105 NW 8TH ST /304,GRIMES,IA,50111,41.694551,-93.794625
77010,15-0002183,0,12/5/2015,15:18:51,G37,321,"EMS call, excluding vehicle accident with injury",2555 W 1ST ST,GRIMES,IA,50111,41.689898,-93.823042
77010,15-0002185,0,12/5/2015,19:31:25,G40,743,"Smoke detector activation, no fire - unintentional",804 SE 15TH ST,GRIMES,IA,50111,0,0
77010,15-0002173,0,12/4/2015,17:19:30,G37,162,Outside equipment fire,NW TIMBERRIDGE LN & NW 114TH ST,GRIMES,IA,50111,0,0
77010,15-0002166,0,12/4/2015,7:50:49,G37,321,"EMS call, excluding vehicle accident with injury",100 NE 5TH CT,GRIMES,IA,50111,0,0
77010,15-0002165,0,12/4/2015,7:04:30,G40,3241,Motor Vehicle Accident w/no injuries (Blue Only),1650 SE 37TH ST,GRIMES,IA,50111,41.656362,-93.776509
77010,15-0002167,0,12/4/2015,9:01:51,G37,321,"EMS call, excluding vehicle accident with injury",200 SW BROOKSIDE DR,GRIMES,IA,50111,41.686256,-93.805938
77010,15-0002164,0,12/4/2015,6:52:00,G40,321,"EMS call, excluding vehicle accident with injury",2908 SE VICTORY DR,GRIMES,IA,50111,0,0
77010,15-0002170,0,12/4/2015,12:16:06,G40,321,"EMS call, excluding vehicle accident with injury",3100 SE STONE RIDGE ST,GRIMES,IA,50111,0,0
77010,15-0002171,0,12/4/2015,9:29:52,J39,321,"EMS call, excluding vehicle accident with injury","5406 MERLE HAY RD /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.659453,-93.699654
77010,15-0002158,0,12/3/2015,6:58:25,G37,321,"EMS call, excluding vehicle accident with injury",155 SW MAPLEWOOD DR /11,GRIMES,IA,50111,0,0
77010,15-0002160,0,12/3/2015,11:53:44,G37,321,"EMS call, excluding vehicle accident with injury",504 NE 9TH ST,GRIMES,IA,50111,0,0
77010,15-0002152,0,12/2/2015,11:17:07,G37,321,"EMS call, excluding vehicle accident with injury",2555 W 1ST ST,GRIMES,IA,50111,41.689898,-93.823042
77010,15-0002150,0,12/2/2015,7:03:40,G40,324,Motor Vehicle Accident with no injuries,3801 S JAMES ST,GRIMES,IA,50111,0,0
77010,15-0002156,0,12/2/2015,19:39:58,G37,611,Dispatched & cancelled en route,"6100 NW 59TH CT /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002149,0,12/1/2015,15:27:07,G37,321,"EMS call, excluding vehicle accident with injury",1265 SE 6TH ST /304,GRIMES,IA,50111,0,0
77010,15-0002145,0,11/30/2015,20:59:01,G37,611,Dispatched & cancelled en route,"10448 DORSET DR /14/JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002140,0,11/30/2015,17:36:15,G37,321,"EMS call, excluding vehicle accident with injury",2555 W 1ST ST,GRIMES,IA,50111,41.689898,-93.823042
77010,15-0002137,0,11/30/2015,8:19:00,G37,320,"Emergency medical service, other",504 NE 9TH ST,GRIMES,IA,50111,0,0
77010,15-0002143,0,11/30/2015,20:56:20,G37,622,No Incident found on arrival at dispatch address,824 SE CROSSINGS LN,GRIMES,IA,50111,0,0
77010,15-0002141,0,11/30/2015,19:13:36,G37,321,"EMS call, excluding vehicle accident with injury",939 SE 10TH LN,GRIMES,IA,50111,0,0
77010,15-0002133,0,11/29/2015,15:32:24,G37,324,Motor Vehicle Accident with no injuries,NW 11TH ST & NW NORTON ST,GRIMES,IA,50111,0,0
77010,15-0002132,0,11/29/2015,13:58:55,G37,611,Dispatched & cancelled en route,"132.6 I8035 WB HWY /Johnston, IA 50131",Johnston,IA,50131,0,0
77010,15-0002134,0,11/29/2015,17:04:44,G37,735,Alarm system sounded due to malfunction,"8385 NW 121ST ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002127,0,11/28/2015,12:45:17,G40,321,"EMS call, excluding vehicle accident with injury",3102 SE FREEDOM DR,GRIMES,IA,50111,0,0
77010,15-0002125,0,11/27/2015,17:34:26,G37,550,"Public service assistance, Other",E 1ST ST & HWY 141 NB ON RMP,GRIMES,IA,50111,0,0
77010,15-0002122,0,11/27/2015,12:56:40,G37,321,"EMS call, excluding vehicle accident with injury",44x141,Grimes,IA,50111,0,0
77010,15-0002121,0,11/27/2015,10:58:03,G37,321,"EMS call, excluding vehicle accident with injury",1265 SE 6TH ST /304,GRIMES,IA,50111,0,0
77010,15-0002120,0,11/27/2015,9:25:02,G37,412,Gas leak (natural gas or LPG),1700 NW CALISTA ST,GRIMES,IA,50111,0,0
77010,15-0002123,0,11/27/2015,13:51:10,G40,300,"Rescue, EMS incident, other",1880 SE PRINCETON DR,GRIMES,IA,50111,0,0
77010,15-0002124,0,11/27/2015,14:22:24,G37,321,"EMS call, excluding vehicle accident with injury",310 SE GATEWAY DR /138,GRIMES,IA,50111,0,0
77010,15-0002115,0,11/26/2015,5:38:29,G37,321,"EMS call, excluding vehicle accident with injury",1117 NW GABUS CIR,GRIMES,IA,50111,0,0
77010,15-0002118,0,11/26/2015,18:26:13,G40,321,"EMS call, excluding vehicle accident with injury",3300 SE GLENSTONE DR /3,GRIMES,IA,50111,0,0
77010,15-0002114,0,11/26/2015,0:50:19,G37,324,Motor Vehicle Accident with no injuries,405 E 1ST ST,GRIMES,IA,50111,0,0
77010,15-0002112,0,11/25/2015,18:55:11,G37,321,"EMS call, excluding vehicle accident with injury",217 NW MAPLEWOOD DR,GRIMES,IA,50111,0,0
77010,15-0002110,0,11/24/2015,15:46:30,G37,311,"Medical assist, assist EMS crew","10448 DORSET DR /12/JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002098,0,11/23/2015,6:38:17,G40,321,"EMS call, excluding vehicle accident with injury",1800 SE GATEWAY DR,GRIMES,IA,50111,0,0
77010,15-0002100,0,11/23/2015,7:50:38,G37,321,"EMS call, excluding vehicle accident with injury",200 SW BROOKSIDE DR,GRIMES,IA,50111,41.686256,-93.805938
77010,15-0002106,0,11/23/2015,10:10:59,J39,311,"Medical assist, assist EMS crew","6426 MERLE HAY RD /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.676986,-93.698909
77010,15-0002101,0,11/23/2015,7:47:15,J39,700,"False alarm or false call, Other","6501 NW 62ND AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.674087,-93.706055
77010,15-0002103,0,11/23/2015,7:56:29,J40,700,"False alarm or false call, Other","8385 BIRCHWOOD CT /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002092,0,11/22/2015,17:40:58,J39,3211,"EMS call, Fraser Assist (Blue Squad Only)","6190 NW 59TH CT /131/JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.672693,-93.699445
77010,15-0002094,0,11/22/2015,18:27:15,G37,611,Dispatched & cancelled en route,"6210 MEADOW CREST DR /204/JOHNSTON, IA 5",JOHNSTON,IA,50131,0,0
77010,15-0002090,0,11/22/2015,17:17:48,G37,321,"EMS call, excluding vehicle accident with injury",653 SE DOVETAIL RD /5,GRIMES,IA,50111,0,0
77010,15-0002079,0,11/21/2015,7:06:21,G37,321,"EMS call, excluding vehicle accident with injury",901 SE MEADOWLARK DR,GRIMES,IA,50111,0,0
77010,15-0002087,0,11/21/2015,16:02:10,J40,1001,"Fire, Portable Appliance","9918 VALLEY PKWY /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002075,0,11/20/2015,20:12:13,G40,321,"EMS call, excluding vehicle accident with injury",1120 SE 11TH ST /2308,GRIMES,IA,50111,41.679194,-93.782262
77010,15-0002074,0,11/20/2015,16:50:07,G37,411,Gasoline or other flammable liquid spill,206 E 1ST ST,GRIMES,IA,50111,0,0
77010,15-0002072,0,11/20/2015,14:14:33,G40,151,"Outside rubbish, trash or waste fire",3000-B SE GATEWAY DR,GRIMES,IA,50111,0,0
77010,15-0002069,0,11/19/2015,17:04:27,G37,322,Motor vehicle accident with injuries,SW 19TH ST & NW 70TH AVE,Grimes,IA,50111,0,0
77010,15-0002064,0,11/19/2015,9:38:04,G37,611,Dispatched & cancelled en route,"10432 DORSET DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002066,0,11/19/2015,9:53:31,G37,611,Dispatched & cancelled en route,"10432 DORSET DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002068,0,11/19/2015,16:49:50,G37,321,"EMS call, excluding vehicle accident with injury",805 SE GATEWAY DR /311,GRIMES,IA,50111,41.682106,-93.775856
77010,15-0002062,0,11/19/2015,9:20:31,G37,321,"EMS call, excluding vehicle accident with injury",805 SE GATEWAY DR /204,GRIMES,IA,50111,41.682106,-93.775856
77010,15-0002058,0,11/18/2015,19:42:18,G37,321,"EMS call, excluding vehicle accident with injury",701 SE DOVETAIL RD /5,GRIMES,IA,50111,0,0
77010,15-0002057,0,11/17/2015,19:06:41,G40,733,Smoke detector activation due to malfunction,3605 SE MIEHE DR,GRIMES,IA,50111,0,0
77010,15-0002048,0,11/16/2015,8:04:27,J40,381,Rescue or EMS standby,"9508 WHITE OAK LN /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002041,0,11/15/2015,0:00:09,G37,381,Rescue or EMS standby,"10050 AGATE LN /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002036,0,11/14/2015,17:05:55,G37,600,"Good intent call, Other",512 NW CALISTA CT,GRIMES,IA,50111,0,0
77010,15-0002032,0,11/13/2015,15:51:28,G40,324,Motor Vehicle Accident with no injuries,SE GRIMES BLVD & SE 19TH ST,GRIMES,IA,50111,0,0
77010,15-0002030,0,11/13/2015,2:00:24,G37,321,"EMS call, excluding vehicle accident with injury",1265 SE 6TH ST /304,GRIMES,IA,50111,0,0
77010,15-0002033,0,11/13/2015,23:08:10,G40,622,No Incident found on arrival at dispatch address,3500 SE GLENSTONE DR /8,GRIMES,IA,50111,0,0
77010,15-0002025,0,11/12/2015,14:03:38,G37,321,"EMS call, excluding vehicle accident with injury",313 SE EWING ST,GRIMES,IA,50111,0,0
77010,15-0002027,0,11/12/2015,17:46:30,G37,321,"EMS call, excluding vehicle accident with injury",3580 SW BROOKSIDE DR,GRIMES,IA,50111,0,0
77010,15-0002023,0,11/11/2015,18:34:07,G37,611,Dispatched & cancelled en route,"5956 GREENDALE CIR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002019,0,11/11/2015,11:03:54,G37,321,"EMS call, excluding vehicle accident with injury","6826 GABLES WAY /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002015,0,11/10/2015,14:42:52,G40,321,"EMS call, excluding vehicle accident with injury",1120 SE 11TH ST /3108,GRIMES,IA,50111,41.679194,-93.782262
77010,15-0002010,0,11/9/2015,7:41:51,G37,320,"Emergency medical service, other",413 SE JACOB ST,GRIMES,IA,50111,0,0
77010,15-0002009,0,11/9/2015,6:37:34,J39,611,Dispatched & cancelled en route,"5745 COLUMBINE DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0002014,0,11/9/2015,23:48:27,G37,321,"EMS call, excluding vehicle accident with injury",621 SE 2ND ST,GRIMES,IA,50111,0,0
77010,15-0002012,0,11/9/2015,11:22:05,G37,321,"EMS call, excluding vehicle accident with injury",805 SE GATEWAY DR /112,GRIMES,IA,50111,41.682106,-93.775856
77010,15-0002001,0,11/8/2015,11:29:36,G40,322,Motor vehicle accident with injuries,SE 11TH ST & SE GATEWAY DR,GRIMES,IA,50111,0,0
77010,15-0002000,0,11/8/2015,10:26:20,G37,321,"EMS call, excluding vehicle accident with injury",1265 SE 6TH ST /304,GRIMES,IA,50111,0,0
77010,15-0002003,0,11/8/2015,14:42:56,G37,324,Motor Vehicle Accident with no injuries,1700-B NE GRIMES BLVD,GRIMES,IA,50111,0,0
77010,15-0001994,0,11/7/2015,1:51:55,G37,321,"EMS call, excluding vehicle accident with injury",2150 NE 18TH ST /35,GRIMES,IA,50111,0,0
77010,15-0001998,0,11/7/2015,18:22:33,G37,611,Dispatched & cancelled en route,"6626 HAMPTON CT /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0001991,0,11/6/2015,14:14:35,G37,321,"EMS call, excluding vehicle accident with injury",101 SE DESTINATION DR,GRIMES,IA,50111,41.687786,-93.768379
77010,15-0001989,0,11/6/2015,12:28:32,G40,321,"EMS call, excluding vehicle accident with injury",2808 SE STONE RIDGE ST,GRIMES,IA,50111,0,0
77010,15-0001983,0,11/6/2015,9:41:47,G40,735,Alarm system sounded due to malfunction,2960 SE GRIMES BLVD,GRIMES,IA,50111,0,0
77010,15-0001988,0,11/6/2015,10:38:03,J40,611,Dispatched & cancelled en route,"6310 NW 106TH ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0001987,0,11/6/2015,10:31:53,J39,321,"EMS call, excluding vehicle accident with injury","7090 COBURN LN /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0001978,0,11/5/2015,9:10:33,G37,321,"EMS call, excluding vehicle accident with injury",200 SW BROOKSIDE DR /128,GRIMES,IA,50111,41.686256,-93.805938
77010,15-0001977,0,11/5/2015,7:22:02,G37,321,"EMS call, excluding vehicle accident with injury",2900 SW BROOKSIDE DR,GRIMES,IA,50111,0,0
77010,15-0001979,0,11/5/2015,11:03:29,G40,321,"EMS call, excluding vehicle accident with injury",3850 SE BEISSER DR,GRIMES,IA,50111,41.656849,-93.784206
77010,15-0001976,0,11/4/2015,8:01:23,G40,735,Alarm system sounded due to malfunction,1681 SE DESTINATION DR,GRIMES,IA,50111,0,0
77010,15-0001973,0,11/3/2015,19:15:45,G37,321,"EMS call, excluding vehicle accident with injury",200 SW BROOKSIDE DR /10,GRIMES,IA,50111,41.686256,-93.805938
77010,15-0001969,0,11/3/2015,11:11:51,G37,321,"EMS call, excluding vehicle accident with injury",410 SE MAIN ST,GRIMES,IA,50111,41.684705,-93.791612
77010,15-0001964,0,11/2/2015,12:19:58,G40,321,"EMS call, excluding vehicle accident with injury",1900 SE 37TH ST,GRIMES,IA,50111,41.657683,-93.773503
77010,15-0001967,0,11/2/2015,16:31:36,G37,311,"Medical assist, assist EMS crew","5955 MERLE HAY RD /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.668638,-93.697119
77010,15-0001960,0,11/1/2015,15:30:24,G37,321,"EMS call, excluding vehicle accident with injury",200 S JAMES ST,GRIMES,IA,50111,0,0
77010,15-0001963,0,11/1/2015,18:49:18,G40,321,"EMS call, excluding vehicle accident with injury",2807 SE LIBERTY DR,GRIMES,IA,50111,0,0
77010,15-0001961,0,11/1/2015,17:20:59,G40,733,Smoke detector activation due to malfunction,3405 SE CROSSROADS DR /V,GRIMES,IA,50111,0,0
77010,15-0001952,0,10/31/2015,3:27:47,G37,321,"EMS call, excluding vehicle accident with injury",411 W 1ST ST /110,GRIMES,IA,50111,0,0
77010,15-0001956,0,10/31/2015,17:02:22,G37,131,Passenger vehicle fire,701 SE SHAWVER DR,GRIMES,IA,50111,0,0
77010,15-0001949,0,10/30/2015,14:59:45,G40,740,"Unintentional transmission of alarm, Other",3600 SE CROSSROADS DR,GRIMES,IA,50111,0,0
77010,15-0001947,0,10/30/2015,10:16:18,G37,553,Public service,625 NE 4TH ST,GRIMES,IA,50111,0,0
77010,15-0001942,0,10/29/2015,12:27:01,G40,320,"Emergency medical service, other",SE 37TH ST & SE GLENSTONE DR,GRIMES,IA,50111,0,0
77010,15-0001944,0,10/29/2015,15:15:21,G40,321,"EMS call, excluding vehicle accident with injury",2903 SE VICTORY DR,GRIMES,IA,50111,0,0
77010,15-0001941,0,10/29/2015,9:14:30,G40,600,"Good intent call, Other",4400-B SE GRIMES BLVD,GRIMES,IA,50111,0,0
77010,15-0001936,0,10/28/2015,13:10:32,G37,700,"False alarm or false call, Other",11889 NW BROOKVIEW LN,Grimes,IA,50111,0,0
77010,15-0001938,0,10/28/2015,16:45:53,G37,321,"EMS call, excluding vehicle accident with injury",200 SW BROOKSIDE DR /219,GRIMES,IA,50111,41.686256,-93.805938
77010,15-0001939,0,10/28/2015,19:00:59,G37,321,"EMS call, excluding vehicle accident with injury",200 SW BROOKSIDE DR,GRIMES,IA,50111,41.686256,-93.805938
77010,15-0001940,0,10/28/2015,20:16:01,G40,321,"EMS call, excluding vehicle accident with injury",3100 SE STONE RIDGE ST,Grimes,IA,50111,0,0
77010,15-0001937,0,10/28/2015,13:40:39,G37,320,"Emergency medical service, other",607 SE EWING ST,GRIMES,IA,50111,0,0
77010,15-0001930,0,10/28/2015,3:33:31,G37,321,"EMS call, excluding vehicle accident with injury",700 SE DOLAN DR,GRIMES,IA,50111,0,0
77010,15-0001933,0,10/28/2015,9:49:29,G37,321,"EMS call, excluding vehicle accident with injury","7270 HYPERION POINTE DR /JOHNSTON, IA 50",JOHNSTON,IA,50131,0,0
77010,15-0001934,0,10/27/2015,17:34:58,G37,611,Dispatched & cancelled en route,"6700-B PIONEER PKWY /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0001924,0,10/27/2015,7:41:35,G37,311,"Medical assist, assist EMS crew","9310 NW 114TH ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77010,15-0001921,0,10/26/2015,10:36:25,G37,463,"Vehicle accident, general cleanup","XAVIER AVE & HWY 141 HWY /Granger, IA 50",Granger,IA,50109,0,0
77010,15-0001922,0,10/26/2015,21:06:52,G40,531,Smoke or odor removal,1000 SE 11TH ST /4103,GRIMES,IA,50111,0,0
77010,15-0001918,0,10/25/2015,22:39:47,G37,321,"EMS call, excluding vehicle accident with injury",607 SE EWING ST,GRIMES,IA,50111,0,0
77010,15-0001917,0,10/25/2015,12:39:31,G40,150,"Outside rubbish fire, Other",608 SE 13TH ST,GRIMES,IA,50111,0,0
77010,15-0001909,0,10/24/2015,14:40:20,G37,463,"Vehicle accident, general cleanup",1100-B SE GRIMES BLVD,GRIMES,IA,50111,0,0
77010,15-0001907,0,10/24/2015,12:35:22,G40,321,"EMS call, excluding vehicle accident with injury",1120 SE 11TH ST /2210,GRIMES,IA,50111,41.679194,-93.782262
77010,15-0001906,0,10/24/2015,11:39:32,G37,321,"EMS call, excluding vehicle accident with injury",2150 E 1ST ST,GRIMES,IA,50111,41.685688,-93.771179
